FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
827,UNIRESCO,40.172677000000000,-105.044630000000000,827,827,1598242,0.004807327764650,-105.044630000000000,40.172677000000000,-105.048456681000000,40.169767204000003,-142.750757541000010,1598242,0.014282492176300,2888794, ,-9999
828,UNIRESCO,40.172677000000000,-105.044630000000000,828,828,1598242,0.004807327764650,-105.044630000000000,40.172677000000000,-105.048456681000000,40.169767204000003,-142.750757541000010,1598242,0.014282492176300,2888794, ,-9999
829,WEBDITCO,40.193280000000001,-105.210424000000000,829,829,1599184,0.000496195920384,-105.210424000000000,40.193280000000001,-105.210423616000000,40.192783804199998,-89.955687725600001,1599184,0.012090503666800,2888728, ,-9999
830,ZWETURCO,40.185029999999998,-105.185790000000000,830,830,1598125,0.001728763441190,-105.185790000000000,40.185029999999998,-105.187260108999990,40.184120383800000,-148.253242717000010,1598125,0.032294448701800,2888758, ,-9999
831,LASDITCO,40.168396000000001,-104.980046000000000,831,831,1598112,0.006851668719670,-104.980046000000000,40.168396000000001,-104.980721681000010,40.175214271000002,95.659452602000002,1598112,0.053517578418800,2890350, ,-9999
832,BOCNORCO,40.051651999999997,-105.178875000000010,832,832,1598141,0.000116054276881,-105.178875000000010,40.051651999999997,-105.178852045000000,40.051538238500001,-78.592017380700000,1598141,0.010972933661700,2889214,       06730200,-9999
833,BOCOROCO,40.006374000000001,-105.330826000000000,833,833,1599038,0.000004920826116,-105.330826000000000,40.006374000000001,-105.330826388999990,40.006378905399998,94.531698520500001,1599038,0.019980484307900,2889410, ,-9999
834,BCSCBCCO,40.053035999999999,-105.193048000000000,834,834,1598244,0.002914802594930,-105.193048000000000,40.053035999999999,-105.192058323000000,40.055777644199999,70.151458664399996,1598244,0.015981521058800,2889210, ,-9999
835,BOURESCO,40.733879000000002,-105.212237000000000,835,835,1599700,0.003776670676840,-105.212237000000000,40.733879000000002,-105.214138924000000,40.737141809500002,120.238335835000000,1599700,0.022482349213500,2899007, ,-9999
836,BFCINFCO,40.849981999999997,-105.218036000000000,836,836,1599751,0.003493469659830,-105.218036000000000,40.849981999999997,-105.219433880000000,40.853183602999998,113.586985432000010,1599751,0.047496863241800,2898365, ,-9999
837,DRYCARCO,39.986170000000001,-105.218680000000010,837,837,1599059,0.001823453899520,-105.218680000000010,39.986170000000001,-105.220453398999990,39.986594312900003,166.544072016999990,1599059,0.016758037467100,2891184, ,-9999
838,FOUOROCO,40.018667000000001,-105.326250000000000,838,838,1599033,0.000184510358935,-105.326250000000000,40.018667000000001,-105.326421942000000,40.018600067300000,-158.730306724999990,1599033,0.070205695082700,2889346,       06727500,-9999
839,LEGDITCO,40.053660000000001,-105.151140000000000,839,839,1598139,0.000526219498405,-105.151140000000000,40.053660000000001,-105.151206755000000,40.053138031899998,-97.288079796999995,1598139,0.026964413101300,2889204, ,-9999
840,BOCMIDCO,39.961655000000000,-105.504440000000000,840,840,1599052,0.000090939553480,-105.504440000000000,39.961655000000000,-105.504435998000010,39.961564148500003,-87.477731250600002,1599052,0.000505957174893,2891214, ,-9999
841,BOCBGRCO,39.938597999999999,-105.349161000000000,841,841,1599068,0.000411495742123,-105.349161000000000,39.938597999999999,-105.348887648000000,39.938905583599997,48.372287595499998,1599068,0.032026392735100,2891270, ,-9999
842,BOCELSCO,39.931099000000003,-105.295822000000000,842,842,1599062,0.000496095370707,-105.295822000000000,39.931099000000003,-105.296044358000000,39.930655528099997,-116.629349863000000,1599062,0.021253464647500,2891588, ,-9999
843,WFCEMPCO,39.758876000000001,-105.660003000000000,843,843,1347578,0.000095882657243,-105.660003000000000,39.758876000000001,-105.659981787000010,39.758782493500000,-77.217889093200000,1347578,0.007294057007790,2885144,       06716100,-9999
844,BERDITCO,39.798878000000002,-105.776955000000000,844,844,1347554,0.000922338686753,-105.776955000000000,39.798878000000002,-105.777066880000010,39.797962472000002,-96.967155057400007,1347554,0.026043086981800,2885074, ,-9999
845,CHEBELCO,39.653599000000000,-104.863033000000000,845,845,1349376,0.000074342735895,-104.863033000000000,39.653599000000000,-104.862998178000000,39.653664683400002,62.070043353300001,1349376,0.030518824571400,230645,       06713000,-9999
846,BIGDHICO,39.563321999999999,-104.927758000000000,846,846,1349095,0.000181182647395,-104.927758000000000,39.563321999999999,-104.927647222999990,39.563465371900001,52.308247584400000,1349095,0.037740959029000,189869,       06710150,-9999
847,CHERRYCO,39.519156000000002,-104.779698000000000,847,847,1349389,0.000247148823756,-104.779698000000000,39.519156000000002,-104.779782831000010,39.518923866000002,-110.074358958999990,1349389,0.024596434731100,230137,393109104464500,-9999
848,PLAWATCO,39.488323000000001,-105.092766000000000,848,848,1348903,0.000048904207627,-105.092766000000000,39.488323000000001,-105.092795943000000,39.488361666000003,127.753974281000000,1348903,0.019613182172300,191237, ,-9999
849,PLASTRCO,39.434987000000000,-105.123885000000000,849,849,1348906,0.000254415805733,-105.123885000000000,39.434987000000000,-105.124075108000000,39.434817924999997,-138.351290355999990,1348906,0.022889232345700,190309, ,-9999
850,PLAKASCO,39.485027000000002,-105.104097999999990,850,850,1348903,0.000285288789690,-105.104097999999990,39.485027000000002,-105.104137364000000,39.484744439899998,-97.930852530799996,1348903,0.019613182172300,191237, ,-9999
851,BCROUTCO,39.653314999999999,-105.195550000000000,851,851,1348207,0.000439772037532,-105.195550000000000,39.653314999999999,-105.195440043000000,39.652889196300002,-75.520562354299997,1348207,0.065659172043800,188173, ,-9999
852,HSPTUNCO,39.360267000000000,-106.077807000000010,852,852,1345900,0.004001578614890,-106.077807000000010,39.360267000000000,-106.077562288000000,39.356272910999998,-86.493950198899995,1345900,0.009959180557850,5239136, ,-9999
853,PLAGEOCO,38.905270000000002,-105.473328000000000,853,853,1347931,0.000018519702443,-105.473328000000000,38.905270000000002,-105.473319532999990,38.905253529100001,-62.794194037899999,1347931,0.033324471300600,5241420, ,-9999
854,BRVDITCO,40.679501000000002,-103.133698000000000,854,854,1595448,0.000503253568956,-103.133698000000000,40.679501000000002,-103.134133617000000,40.679249003999999,-149.951449765000010,1595448,0.006956614819460,3555492, ,-9999
855,COMSPWCO,40.687300000000000,-103.186620000000000,855,855,1595338,0.000212240159333,-103.186620000000000,40.687300000000000,-103.186615481000000,40.687512192000000,88.780020338400007,1595338,0.002015071776800,940190173, ,-9999
856,HARDT2CO,40.791401000000000,-102.946800000000000,856,856,1594084,0.000352603995000,-102.946800000000000,40.791401000000000,-102.946883582000000,40.791743554699998,103.711963672000000,1594084,0.001316363550730,3558484, ,-9999
857,HENDITCO,40.618620000000000,-103.183330000000000,857,857,1595461,0.000778715839883,-103.183330000000000,40.618620000000000,-103.184107311999990,40.618666731200001,176.559578753000010,1595461,0.007265456664070,3555574, ,-9999
858,IPVDITCO,40.735779999999998,-103.112939999999990,858,858,1595069,0.003710124663000,-103.112939999999990,40.735779999999998,-103.112134229000010,40.732158431599998,-77.456447282599996,1595069,0.009957652049460,3555394, ,-9999
859,LOWDITCO,40.619185999999999,-103.189055999999990,859,859,1595085,0.000530316773849,-103.189055999999990,40.619185999999999,-103.188665177999990,40.618827539300000,-42.526953630199998,1595085,0.013325308202600,3555582, ,-9999
860,NSTINLCO,40.758235999999997,-103.264107000000000,860,860,1595392,0.004215442171340,-103.264107000000000,40.758235999999997,-103.268240082999990,40.759065202999999,168.655596155000010,1595392,0.023386334255900,3556314, ,3554474
861,POWDITCO,40.754398000000002,-103.000603000000000,861,861,1595013,0.019255034442100,-103.000603000000000,40.754398000000002,-103.009014484000010,40.771718602999997,115.902813450000000,1595013,0.003466129848830,3555176, ,-9999
862,RAMDITCO,40.794120999999997,-102.945640999999990,862,862,1594080,0.000498937665564,-102.945640999999990,40.794120999999997,-102.945142778000000,40.794147720799998,3.069968263610000,1594080,0.001752070768820,3558470, ,-9999
863,SPLDITCO,40.410800999999999,-103.421997000000000,863,863,1595402,0.004843130385300,-103.421997000000000,40.410800999999999,-103.424544410000000,40.414920055000003,121.734521599000000,1595402,0.007659452503970,3561756, ,-9999
864,SPRDITCO,40.535899999999998,-103.274497999999990,864,864,1595078,0.000288332467585,-103.274497999999990,40.535899999999998,-103.274679027000000,40.536124420800000,128.891123494000000,1595078,0.012716592258700,3555654, ,-9999
865,LIDDITCO,40.955089999999998,-102.382480000000000,865,865,1721375,0.001133991968020,-102.382480000000000,40.955089999999998,-102.383570418000010,40.954778670000003,-164.065194913000000,1721375,0.004076366471910,17451611, ,-9999
866,SETDITCO,40.857101000000000,-102.751099000000000,866,866,1594251,0.000338902033803,-102.751099000000000,40.857101000000000,-102.751218503999990,40.857418133000003,110.647759050999990,1594251,0.021144541487300,3559158, ,-9999
867,ONEJURCO,40.973317999999999,-102.250739000000000,867,867,1721692,0.002225987478200,-102.250739000000000,40.973317999999999,-102.251522804999990,40.975401427500003,110.616766833000000,1721692,0.010771178059800,17436308, ,-9999
868,PLAJURCO,40.979438999999999,-102.254631000000000,868,868,1721693,0.000428615791615,-102.254631000000000,40.979438999999999,-102.254336722999990,40.979127370800001,-46.640442854699998,1721693,0.013566247742300,17436310, ,-9999
869,SRNDITCO,40.942101000000001,-102.446404000000000,869,869,1720627,0.000291273498526,-102.446404000000000,40.942101000000001,-102.446518918000000,40.942368645300000,113.237160832000000,1720627,0.014047192577000,3557052, ,-9999
870,STLINECO,41.000853999999997,-102.241046000000000,870,870,1721417,0.000262091220577,-102.241046000000000,41.000853999999997,-102.241307717000000,41.000839994700002,-176.936840063999990,1721417,0.008441658337470,17430400, ,-9999
871,COTRESCO,38.781464000000000,-106.277668000000010,871,871,1239445,0.000075243080647,-106.277668000000010,38.781464000000000,-106.277672706000000,38.781539095799999,93.586004742000000,1239445,0.004696777997740,917793, ,-9999
872,PLABAICO,39.388317999999998,-105.475282000000010,872,872,1348505,0.007122626561320,-105.475282000000010,39.388317999999998,-105.473582613000000,39.381401072000003,-76.196667943099996,1348505,0.027933402675200,190443, ,-9999
873,CHIAUGCO,38.707729999999998,-104.715700000000000,873,873,1235903,0.001040745043050,-104.715700000000000,38.707729999999998,-104.716734178000000,38.707613271699998,-173.560247819000010,1235903,0.003033911702940,1530083, ,-9999
874,CHIDITCO,38.707729999999998,-104.715700000000000,874,874,1235903,0.001040745043050,-104.715700000000000,38.707729999999998,-104.716734178000000,38.707613271699998,-173.560247819000010,1235903,0.003033911702940,1530083, ,-9999
875,FOUACSCO,38.816381999999997,-104.822751999999990,875,875,1349563,0.000274900407298,-104.822751999999990,38.816381999999997,-104.822752123000000,38.816107099600003,-90.025544260399997,1349563,0.006685288905730,1529751, ,-9999
876,OWHALLCO,38.639077000000000,-104.687946000000000,876,876,1236167,0.002066160525610,-104.687946000000000,38.639077000000000,-104.686132447000010,38.638087028699999,-28.628970734500001,1236167,0.002235591747530,1530397, ,-9999
877,TURFOUCO,38.611662000000003,-104.894699000000000,877,877,1237179,0.000519135163366,-104.894699000000000,38.611662000000003,-104.894612081000010,38.612173806999998,80.361550345300003,1237179,0.027632240579500,948497,       07099215,-9999
878,FOUPUECO,38.287779999999998,-104.601085000000000,878,878,1234814,0.000751654219488,-104.601085000000000,38.287779999999998,-104.601836474000000,38.287796469400000,178.744496064000000,1234814,0.026490685223600,1532253,       07106500,-9999
879,FOUPINCO,38.429443999999997,-104.598056000000000,879,879,1234862,0.000033164594276,-104.598056000000000,38.429443999999997,-104.598089046000000,38.429441196399999,-175.150648050000000,1234862,0.008094019863670,1531919, ,-9999
880,PUERESCO,38.270829999999997,-104.725542000000000,880,880,1235798,0.002043185816230,-104.725542000000000,38.270829999999997,-104.725591214999990,38.268787406999998,-91.380238895199994,1235798,0.000785298024769,952685, ,-9999
881,TELRESCO,38.442500000000003,-104.825833000000000,881,881,1237200,0.000597090147948,-104.825833000000000,38.442500000000003,-104.826394342000000,38.442296501700000,-160.073361304000000,1237200,0.010875523168400,950417,382629104493000,-9999
882,TUREASCO,38.441389000000001,-104.825833000000000,882,882,1237200,0.000218442811641,-104.825833000000000,38.441389000000001,-104.826038365000000,38.441314550999998,-160.073361304000000,1237200,0.010875523168400,950417,382629104493000,-9999
883,TURWESCO,38.441110999999999,-104.826944000000000,883,883,1237200,0.000863533397087,-104.826944000000000,38.441110999999999,-104.826328355000000,38.440505465800001,-44.525647841199998,1237200,0.010875523168400,950417,382629104493000,-9999
884,ARKSALCO,38.545830000000002,-106.010566999999990,884,884,1239405,0.000294805573378,-106.010566999999990,38.545830000000002,-106.010591324000000,38.546123800399997,94.732841476299996,1239405,0.023123832742300,918765, ,-9999
885,ARKWELCO,38.502772999999998,-105.939735000000000,885,885,1238501,0.000102127117815,-105.939735000000000,38.502772999999998,-105.939739751000000,38.502875016499999,92.666640453599996,1238501,0.025917051795700,920371, ,-9999
886,BLKRESCO,38.559354999999996,-106.319644999999990,886,886,1239830,0.000386233564462,-106.319644999999990,38.559354999999996,-106.319619956000000,38.558969579299998,-86.282205453499998,1239830,0.018291885805500,918313, ,-9999
887,BLKRSOCO,38.559106999999997,-106.319227000000000,887,887,1239830,0.000223905752869,-106.319227000000000,38.559106999999997,-106.319313998000000,38.558900686800001,-112.864142272000000,1239830,0.018291885805500,918313, ,-9999
888,CCBCCRCO,39.021939000000003,-106.242804000000010,888,888,1346052,0.000012012669532,-106.242804000000010,39.021939000000003,-106.242803452999990,39.021951000199998,87.392247283000003,1346052,0.004905163511730,916869, ,-9999
889,COCRHSCO,38.812488999999999,-106.222154000000000,889,889,1346065,0.000309467712096,-106.222154000000000,38.812488999999999,-106.222062930000010,38.812784764299998,72.885685592300007,1346065,0.011447395668500,918571, ,-9999
890,GYCROHCO,38.425289999999997,-106.148458000000010,890,890,1239844,0.000057400666533,-106.148458000000010,38.425289999999997,-106.148479944000000,38.425236959599999,-112.476383469000000,1239844,0.025299853307500,920571, ,-9999
891,NSARESCO,38.610537999999998,-106.320651000000000,891,891,1239502,0.000155266215991,-106.320651000000000,38.610537999999998,-106.320651064000000,38.610382733800002,-90.023569892400005,1239502,0.032757163715200,918209, ,-9999
892,NSARSOCO,38.610537999999998,-106.320651000000000,892,892,1239502,0.000155266215991,-106.320651000000000,38.610537999999998,-106.320651064000000,38.610382733800002,-90.023569892400005,1239502,0.032757163715200,918209, ,-9999
893,NFSOAKCO,38.555875999999998,-106.196416000000000,893,893,1239496,0.000060894428073,-106.196416000000000,38.555875999999998,-106.196355453000000,38.555882491799998,6.119741829740000,1239496,0.041817138099300,918317, ,-9999
894,OHVRRSCO,38.425994000000003,-106.146545000000000,894,894,1239767,0.000843999188667,-106.146545000000000,38.425994000000003,-106.146861484000000,38.426776414400003,112.023187556000000,1239767,0.004519152743630,920753, ,-9999
895,PNCKPSCO,38.484856000000001,-106.085301000000000,895,895,1239529,0.000121534622698,-106.085301000000000,38.484856000000001,-106.085199663000000,38.484788906600002,-33.507898057299997,1239529,0.062488755509500,920549, ,-9999
896,RBLRESCO,38.810811999999999,-106.319930000000000,896,896,1346071,0.000080367826378,-106.319930000000000,38.810811999999999,-106.319946667000000,38.810733379299997,-101.968868398000000,1346071,0.046630362110700,917725, ,-9999
897,SOAKTECO,38.522191999999997,-106.011826000000000,897,897,1239876,0.000224839954197,-106.011826000000000,38.522191999999997,-106.011826220000000,38.521967160199999,-90.056180183099997,1239876,0.012870852723800,918427, ,-9999
898,SOARGRCO,38.549411999999997,-106.256853000000010,898,898,1239509,0.000391871317435,-106.256853000000010,38.549411999999997,-106.256814012000010,38.549022073000003,-84.290090633199995,1239509,0.023441865682900,918607, ,-9999
899,SOCWCRCO,38.781452999999999,-106.277046000000000,899,899,1239445,0.000125125613078,-106.277046000000000,38.781452999999999,-106.277053826000000,38.781577880599997,93.586004747100006,1239445,0.004696777997740,917793, ,-9999
900,BOUTUNCO,39.277777000000000,-106.436111000000000,900,900,1344991,0.000955710588066,-106.436111000000000,39.277777000000000,-106.435516398999990,39.278525219499997,51.526260628000003,1344991,0.013325429119100,916793, ,-9999
901,MTELFBCO,39.102220000000003,-106.353330000000000,901,901,1346051,0.016386876442100,-106.353330000000000,39.102220000000003,-106.353173279000000,39.085833872999999,-89.452025601900004,1346051,0.003229723752040,916669, ,-9999
902,TWITUNCO,39.082213000000003,-106.540584999999990,902,902,1344955,0.000585045262998,-106.540584999999990,39.082213000000003,-106.540562635000000,39.081628382399998,-87.809142215700007,1344955,0.042054567188900,916695, ,-9999
903,ARKCANCO,38.433886999999999,-105.257210000000000,903,903,1237876,0.000129196885165,-105.257210000000000,38.433886999999999,-105.257222201000000,38.434015619500002,95.418981776300001,1237876,0.019474612315600,949105, ,-9999
904,ARKPORCO,38.388331999999998,-105.016098000000000,904,904,1237221,0.000599356323905,-105.016098000000000,38.388331999999998,-105.015767170999990,38.388831779999997,56.497445265300001,1237221,0.023012492112500,949993, ,-9999
905,BEAPENCO,38.489165999999997,-104.997483000000000,905,905,1236443,0.000181542189656,-104.997483000000000,38.489165999999997,-104.997636288000000,38.489263264999998,147.603793080999990,1236443,0.026102107596500,950343,       07099060,-9999
906,PISOUTCO,38.808244999999999,-105.264762000000000,906,906,1348790,0.001618926601300,-105.264762000000000,38.808244999999999,-105.266001937000000,38.809285903400003,139.987182069999990,1348790,0.012204460974000,947077, ,-9999
907,PISRESCO,38.806443000000002,-105.264756000000010,907,907,1348790,0.002075564373590,-105.264756000000010,38.806443000000002,-105.266398280000000,38.807712205999998,142.302014388999990,1348790,0.012204460974000,947077, ,-9999
908,GRABDWCO,38.210040999999997,-105.448516000000000,908,908,1237533,0.000163576487569,-105.448516000000000,38.210040999999997,-105.448462699999990,38.209886350700003,-70.983537002800006,1237533,0.006257259505160,921877, ,-9999
909,DEWRESCO,38.209561999999998,-105.448993000000000,909,909,1237533,0.000133856488391,-105.448993000000000,38.209561999999998,-105.449036616000000,38.209688551299998,109.016462995000000,1237533,0.006257259505160,921877, ,-9999
910,GRAWESCO,38.186110999999997,-105.483611999999990,910,910,1237535,0.000198128960109,-105.483611999999990,38.186110999999997,-105.483444468000000,38.186005225499997,-32.267089016000000,1237535,0.013829083668600,921911, ,-9999
911,ARKNEPCO,38.184170000000002,-104.173294000000000,911,911,1233428,0.000479637007681,-104.173294000000000,38.184170000000002,-104.173257116000000,38.184648216699998,85.589560920400004,1233428,0.026849257379600,974916, ,-9999
912,ARKAVOCO,38.248058000000000,-104.399136000000000,912,912,1234391,0.000316224406283,-104.399136000000000,38.248058000000000,-104.398986529000000,38.248336668999997,61.792088802800002,1234391,0.079541296282600,952589,       07109500,-9999
913,BESDITCO,38.260300000000001,-104.725899000000000,913,913,1235817,0.008370708944550,-104.725899000000000,38.260300000000001,-104.726341477999990,38.268659006000000,93.030080697399995,1235817,0.008888960830440,952543, ,1531545
914,CRBRLVCO,37.420012999999997,-105.052780000000000,914,914,969568,0.000273976700045,-105.052780000000000,37.420012999999997,-105.052995508000000,37.420182173500002,141.868086322000010,969568,0.031561733490400,1427348, ,-9999
915,ADOBARCO,38.173054000000000,-103.332222000000000,915,915,1234302,0.000099913293241,-103.332222000000000,38.173054000000000,-103.332319771000000,38.173033423200003,-168.115108434000010,1234302,0.052466086471300,1593793, ,-9999
916,ADOVALCO,38.173060000000000,-103.332220000000010,916,916,1234302,0.000103106096796,-103.332220000000010,38.173060000000000,-103.332320896000000,38.173038765699999,-168.115108424000000,1234302,0.052466086471300,1593793, ,-9999
917,HRC194CO,38.085000999999998,-103.354944000000000,917,917,1234168,0.000900609518472,-103.354944000000000,38.085000999999998,-103.354977322000000,38.085900992799999,92.120423126399999,1234168,0.089560313523400,914253, ,-9999
918,PURLASCO,38.034222000000000,-103.201417000000010,918,918,1234315,0.000551412441247,-103.201417000000010,38.034222000000000,-103.200992760000010,38.033869755900000,-39.702644096900002,1234315,0.085032486847900,933650,       07128500,-9999
919,APIFOWCO,38.108499999999999,-103.967611000000010,919,919,1234020,0.000045582956102,-103.967611000000010,38.108499999999999,-103.967619554000000,38.108544773200002,100.815496921000000,1234020,0.081181002356800,981799,       07119500,-9999
920,ARKLAJCO,37.990555000000001,-103.531944000000000,920,920,1233404,0.000418738563135,-103.531944000000000,37.990555000000001,-103.531725906999990,37.990912459500002,58.611788696799998,1233404,0.022601931855200,977546, ,-9999
921,ARKROCCO,38.064450000000001,-103.690789000000000,921,921,1233411,0.004273318538000,-103.690789000000000,38.064450000000001,-103.687986569000000,38.067676085800002,49.019856428600001,1233411,0.181913350005000,976180, ,-9999
922,CATCANCO,38.124727999999998,-103.942457000000000,922,922,1233412,0.001474050430170,-103.942457000000000,38.124727999999998,-103.942315400000000,38.126195233499999,84.487548939299998,1233412,0.011019317395700,976162, ,-9999
923,CANSWKCO,37.982230999999999,-103.598282000000000,923,923,1233796,0.000281749367491,-103.598282000000000,37.982230999999999,-103.598471691000000,37.982439326500000,132.319376780000000,1233796,0.027241647968700,977084, ,-9999
924,OTECAFCO,38.138205999999997,-104.034236000000010,924,924,1233500,0.002577571460950,-104.034236000000010,38.138205999999997,-104.033567627000000,38.140695407999999,74.971270023499997,1233500,0.018778797893000,974958, ,-9999
925,PURNINCO,37.714737000000000,-103.511055000000000,925,925,972555,0.000319833828209,-103.511055000000000,37.714737000000000,-103.511169276999990,37.714438278599999,-110.934508208000000,972555,0.007984766898160,934862, ,-9999
926,PURFICCO,37.251873000000003,-104.242408999999990,926,926,971792,0.000378133428321,-104.242408999999990,37.251873000000003,-104.242419441000000,37.252250989300002,91.582233538400004,971792,0.038735867768700,938086, ,-9999
927,PURTRICO,37.170853000000001,-104.509155000000010,927,927,971075,0.000090241735446,-104.509155000000010,37.170853000000001,-104.509078544999990,37.170805060699998,-32.088722189000002,971075,0.029041419460300,938144, ,-9999
928,JMRCADCO,38.068061999999998,-102.937423999999990,928,928,1232476,0.000699046039964,-102.937423999999990,38.068061999999998,-102.937131318000000,38.067427174999999,-65.248263212099999,1232476,0.000273234964224,1596189, ,-9999
929,ARKGRACO,38.095565000000001,-102.310745000000000,929,929,1232642,0.000315124845017,-102.310745000000000,38.095565000000001,-102.311048240000010,38.095479273999999,-164.214411961000000,1232642,0.000574672956433,1601213, ,-9999
930,CEFAUGCO,38.088611999999998,-102.506668000000000,930,930,1233161,0.006267483844260,-102.506668000000000,38.088611999999998,-102.510560418000000,38.093524274000004,128.392818500000000,1233161,0.034997634309200,1596159, ,-9999
931,THURESCO,38.223298999999997,-102.627180000000000,931,931,1232416,0.000228290845401,-102.627180000000000,38.223298999999997,-102.627245421000000,38.223080283700000,-106.652561395000010,1232416,0.013699922211900,1594625, ,-9999
932,THURINCO,38.220092999999999,-102.648301000000000,932,932,1232417,0.000164351191671,-102.648301000000000,38.220092999999999,-102.648312350000000,38.219929041199997,-93.959994631800001,1232417,0.015491541699200,1594627, ,-9999
933,WILDHOCO,38.057028000000003,-102.138471999999990,933,933,1231540,0.008355001067720,-102.138471999999990,38.057028000000003,-102.131112419000000,38.060983073999999,28.253796580400000,1231540,0.018969594867400,1595583, ,-9999
934,HUDDITCO,37.869732999999997,-105.444728000000000,934,934,1238384,0.001280276053980,-105.444728000000000,37.869732999999997,-105.445436896999990,37.868666898999997,-123.621676033000000,1238384,0.039400306115300,17889762, ,-9999
935,HURREDCO,37.727783000000002,-105.351395000000000,935,935,969554,0.001241847907340,-105.351395000000000,37.727783000000002,-105.352265431000010,37.728668740099998,134.500555299000010,969554,0.006928139669460,1424876, ,-9999
936,MEDDITCO,37.855083999999998,-105.440638000000010,936,936,1238389,0.000536869843676,-105.440638000000010,37.855083999999998,-105.440971272000000,37.854663097400000,-128.372297817999990,1238389,0.017322325196100,17889776, ,-9999
937,RIOALBNM,35.089167000000003,-106.680694000000000,937,937,595158,0.000306151273504,-106.680694000000000,35.089167000000003,-106.680538713000000,35.089430845400003,59.520865325899997,595158,0.013999869637100,17819068,       08330000,-9999
938,RCHBABNM,36.237222000000003,-106.417417000000000,938,938,875062,0.000617507595386,-106.417417000000000,36.237222000000003,-106.416799493000000,36.237222396699998,0.036803553088800,875062,0.010956901920600,17846986,       08287000,-9999
939,COSGARCO,36.989027999999998,-105.532458000000010,939,939,970487,0.000231658407389,-105.532458000000010,36.989027999999998,-105.532255766000010,36.988915008100001,-29.192945705800000,970487,0.050146844825000,17863208,       08261000,-9999
940,DEDMOUCO,37.894851000000003,-105.623727000000000,940,940,1239288,0.000232651361293,-105.623727000000000,37.894851000000003,-105.623649468000000,37.894631647700002,-70.533609854199995,1239288,0.105177716257000,17889746, ,-9999
941,MTNRESCO,37.393064000000003,-105.393626000000000,941,941,970172,0.000431304474185,-105.393626000000000,37.393064000000003,-105.393387188999990,37.393423155999997,56.379210289299998,970172,0.006993695342290,17900347, ,-9999
942,MTNOUTCO,37.393064000000003,-105.393626000000000,942,942,970172,0.000431304474185,-105.393626000000000,37.393064000000003,-105.393387188999990,37.393423155999997,56.379210289299998,970172,0.006993695342290,17900347, ,-9999
943,CHETOPCO,38.337221999999997,-106.773611000000000,943,943,1240912,0.000233792778423,-106.773611000000000,38.337221999999997,-106.773407241000000,38.337336635400000,29.362208665099999,1240912,0.020423676479800,9773615,       09118450,-9999
944,LELAHICO,38.896090999999998,-107.794783000000000,944,944,1342635,0.000193572610702,-107.794783000000000,38.896090999999998,-107.794964422000010,38.896023499400002,-159.591609237999990,1342635,0.026940808794200,1337318, ,-9999
945,SMILAZCO,38.707444000000002,-107.710139000000000,945,945,1242512,0.000166189584259,-107.710139000000000,38.707444000000002,-107.710016765000010,38.707556594499998,42.649064355100002,1242512,0.086720053946900,3251413,       09129600,-9999
946,FAIRVWCO,38.490817000000000,-107.769223999999990,946,946,1243095,0.007882970526550,-107.769223999999990,38.490817000000000,-107.770112610000000,38.482984274000003,-96.472439563899997,1243095,0.184465875249000,9769770, ,-9999
947,IRNSTNCO,38.566302000000000,-107.973326000000000,947,947,1243699,0.000075572282784,-107.973326000000000,38.566302000000000,-107.973269539000000,38.566352232900002,41.659300682700000,1243699,0.028418073198600,9768086, ,-9999
948,UNCBRGCO,38.377952000000001,-107.810129000000000,948,948,1242938,0.000094244358556,-107.810129000000000,38.377952000000001,-107.810199139999990,38.377889052199997,-138.093190730000000,1242938,0.029721978977500,9769182, ,-9999
949,UNCOLACO,38.601371000000000,-107.983402000000000,949,949,1243702,0.001664884060350,-107.983402000000000,38.601371000000000,-107.984893506000010,38.600631238299997,-153.619376659000010,1243702,0.080798154498000,9768064, ,-9999
950,UNCUPSCO,38.358051000000003,-107.792355000000000,950,950,1242936,0.000681007081468,-107.792355000000000,38.358051000000003,-107.791769501999990,38.358398796899998,30.711109911499999,1242936,0.051135982800700,9769790,       09147500,-9999
951,EASALMCO,38.664437000000000,-106.848095000000000,951,951,1240813,0.000126977328258,-106.848095000000000,38.664437000000000,-106.848163897000010,38.664330339700001,-122.860456334999990,1240813,0.018432877543200,1333418,       09112500,-9999
952,GUNGUNCO,38.541936000000000,-106.949766000000000,952,952,1241751,0.000554991131138,-106.949766000000000,38.541936000000000,-106.949211182000000,38.541922146899999,-1.430309043860000,1241751,0.012978867022000,3252637,       09114500,-9999
953,OHIOCRCO,38.587769999999999,-106.931432000000000,953,953,1240865,0.000036447847315,-106.931432000000000,38.587769999999999,-106.931395552000000,38.587770032300000,0.050785629935300,1240865,0.037598954043700,3252623,       09113980,-9999
954,SLABAXCO,38.851658999999998,-106.953377000000000,954,954,1344721,0.000201127051662,-106.953377000000000,38.851658999999998,-106.953577878000000,38.851669006000002,177.148377992000010,1344721,0.007909849347230,1333026,385106106571000,-9999
955,TAYALMCO,38.664437000000000,-106.845316999999990,955,955,1240812,0.000145508192473,-106.845316999999990,38.664437000000000,-106.845362158000000,38.664575323500003,108.080072677999990,1240812,0.028697705371400,1333564,       09110000,-9999
